3.779000 0.479372 0.0687869
9.376000 -0.140121 0.0531668
10.376000 0 0
15.568000 -0.63077 -0.583951
22.713000 0.599687 0.540521
28.576000 0.399641 0.400047
34.485000 -0.13787 0.502617
40.976000 2.20509 -0.37163
44.814000 1.59261 -0.814957
52.176000 -0.688799 -0.925866
59.913000 -2.42163 1.45048
64.127000 -2.24116 0.889294
70.589000 -0.455416 -0.648593
87.968000 0.499896 1.10662
92.348000 -0.440428 -1.45132
94.842000 -0.181312 -1.13898
