9.90163e-06	0.000324844	0.000168913	-6.75737e-05	0.00521233	-4.80709e-05
-0.000269895	-9.99317e-05	-0.000244138	7.53811e-05	-0.0171857	0.00105887
-0.000250104	0.000419992	0.000750721	-0.000144736	0.018893	-0.00111863
0.000497412	-0.000137098	-9.02968e-05	6.09399e-05	0.0213387	0.000192348
0.000992327	0.00023956	0.000468448	3.10625e-05	0.0165983	0.000688113
0.000199346	0.000615874	0.000160622	1.40307e-05	-0.0113123	-0.00075898
-0.00207806	0.000121211	-0.000383031	-0.000142997	-0.00443873	0.000132569
0.00255484	-0.000903234	-0.000543559	2.96027e-05	0.0157112	0.000920668
-0.00104533	0.00045566	0.000122895	4.21102e-05	0.0128986	-0.00153211
0.000928952	-0.000498592	8.30282e-05	3.76678e-05	0.00676256	0.00173697
7.30644e-05	6.65302e-05	-0.000153876	-0.000159855	-0.00268887	-0.000288321
-0.000838238	0.000436158	0.000402518	0.000159075	-0.00610513	-0.00170621
0.000932792	-7.24248e-05	0.000721942	-0.000157563	0.00299032	-0.00146906
8.85748e-05	-0.000113201	0.000124948	-7.94888e-05	-0.00538407	-5.40116e-05
0.000406798	-0.000780208	0.000396274	8.0699e-05	0.00356299	-0.000542046
0.000890477	-3.71591e-05	0.000178968	-2.57069e-05	0.0112395	-0.00136318
-0.00224784	0.00058446	-0.000224098	5.01301e-05	0.0113808	-4.14147e-05
-0.000590385	1.88773e-05	0.00023387	-3.26154e-05	0.000893529	0.00073512
0.00158751	-0.000479275	0.000327363	6.51612e-05	-0.0109553	-0.000427221
-0.000342934	-0.000448847	0.00025382	9.59174e-05	0.00722113	-0.00057511
-0.000653313	-4.422e-05	-0.000511189	6.19623e-05	0.0116908	-0.00142096
0.000979613	-0.000634933	0.000170219	3.61054e-05	0.0193842	-0.00100509
-0.000755327	0.000448753	-2.48746e-07	-5.39042e-05	0.0111997	-0.00134315
-0.000112701	0.000114097	-0.00022551	4.63238e-05	0.0174787	-0.000414622
-9.56495e-05	-0.000269429	-0.000320779	-6.09193e-06	0.0297113	0.000905331
0.000264125	0.000347303	7.61939e-05	0.00017284	-0.0103107	-0.00150588
-2.63141e-05	0.000219527	0.000143469	-9.17082e-05	0.0241647	0.000184858
-0.00141427	0.000450015	0.000346161	-9.5821e-05	0.0189345	-0.000385588
0.00218729	-0.000797896	0.000310977	-1.68511e-05	0.008997	0.000709894
0.00235874	-0.000420247	-0.00050576	0.000129001	-0.00756765	0.00123143
-0.00130083	0.0001278	0.000188272	6.36221e-05	-0.0169142	0.000247927
-0.00093587	0.00063193	-0.000605587	0.000149567	0.0045954	0.00115963
-0.000443826	0.000409386	0.000594164	-0.000101243	0.0153236	-0.000166541
-0.000959997	0.000627162	0.000208382	7.88498e-05	0.0222304	0.000503462
-0.000700404	0.000217551	-0.000376306	9.40605e-05	0.0042359	-0.000280344
0.00147149	-0.000397911	-0.000483271	0.000155956	0.0023491	0.000245385
0.00241809	-0.00106005	0.000550585	-6.86012e-05	0.00355314	-0.000616957
0.00114476	-2.29519e-05	-8.61174e-05	0.00015665	0.0139037	-0.000822824
3.7076e-05	0.000147708	7.90781e-05	4.98812e-05	-0.0311471	9.56098e-05
-0.00134393	0.000483164	0.000847481	-0.000135245	0.0134057	-0.00168026
3.81392e-05	-0.000838701	-0.000450575	3.77951e-06	0.00629363	-9.98088e-05
0.000502286	-0.000134093	0.000238254	9.74327e-05	-0.00580048	-0.00073517
0.000594313	-3.80132e-05	0.000298568	-2.25049e-05	0.00859063	0.000410435
-0.000143908	0.000381893	-0.000124447	5.50979e-05	0.00190032	0.00039818
-0.00156325	0.000390765	3.27944e-05	1.69132e-05	0.00605676	-0.00162516
-0.00179311	0.000682072	-0.000126859	4.70391e-05	0.0187371	-4.02722e-05
0.000104841	-0.000355339	-0.000260235	0.000137571	-0.00571685	-0.000698557
0.00142338	-0.0002464	-1.28325e-05	-7.75559e-06	0.00293253	0.00111324
-0.00177426	0.00033119	0.000358463	-2.08947e-05	-0.00359892	-0.00277861
0.00108789	-0.000620702	-0.000755581	3.65683e-06	0.00993883	0.000285598
-0.000619085	0.000793589	-0.000114694	-0.000114637	-0.011738	-6.42608e-05
-0.00175493	0.000633943	0.000775036	-4.66635e-05	0.0132922	-0.000869213
0.00015186	-0.000208938	-0.000214851	8.34492e-06	0.00090757	-0.000219463
-0.000108158	0.000206005	-4.5344e-05	-2.5306e-05	0.00546172	2.62346e-05
0.000821531	-0.000429766	-0.00020668	-1.33639e-05	-0.00111152	0.000370186
-0.000384328	-0.000146356	-0.000279023	0.000108003	-0.00449835	0.000160355
-0.000711524	0.000109857	-0.00036343	8.84495e-06	-0.00838224	0.000166095
0.000844425	0.000117424	0.000638395	-8.81896e-05	0.00210921	1.20653e-05
-0.000631149	1.39898e-05	0.00017646	-7.82011e-05	-0.0114069	-5.04878e-05
-0.00133416	0.000420178	0.00052744	-6.53106e-06	0.0127612	-0.00179273
-0.000158135	-0.000576674	0.000284504	7.39794e-05	-0.00797074	-0.00116124
0.000417355	-0.000391962	-0.000423421	-0.00019695	-0.00532117	-0.000485839
3.53806e-05	3.5399e-05	0.00026711	-8.5665e-05	-0.00412259	-0.000335308
-0.000908195	-5.91088e-05	2.03454e-05	0.000100789	0.00759919	-0.00182766
-0.00161346	0.000606152	0.00061667	-0.000108802	0.0102736	-0.001523
-4.55388e-07	-0.000328707	1.979e-05	-0.000162252	-0.0138319	-0.000292696
-0.000845328	0.000561556	0.000756903	-7.72339e-05	0.000178477	-0.00133393
0.00137368	-0.000239095	-0.000385992	0.000149033	0.0312786	0.000209762
0.000241001	-0.000303406	-0.000496719	7.13444e-05	0.00309764	-0.00010529
-0.000302656	-1.09778e-05	0.000202291	2.54164e-06	-0.0191971	-0.00123202
0.000255375	-0.0005731	0.000320753	5.42835e-05	-0.0105321	0.000787664
-0.00128902	0.000741199	-0.000103232	-4.5011e-05	-0.00187859	0.000771717
0.000892487	-0.00041671	0.000297579	3.70513e-05	-0.0228729	0.000715738
0.00230881	-0.00109199	-0.000390493	0.000105626	-0.0193523	0.000975717
-0.0013801	0.000370417	0.000607858	-7.19913e-05	0.0300421	-0.00217082
-5.69237e-05	0.000568862	-9.53787e-05	-5.4641e-05	-0.0212952	0.00102981
-0.000875088	0.000267494	0.000445086	-6.72322e-05	0.000223879	-0.000316614
-0.00295003	0.000684491	-0.000192001	7.26694e-05	-0.0189676	-0.00130556
-0.00168357	0.000224633	-5.64778e-05	-4.51838e-06	0.00911612	-0.00102989
-0.00104013	0.000859199	-0.000422932	0.000251462	-0.00792028	0.000604771
-0.000174693	-0.000256276	-0.000643436	0.000166329	0.00158368	-0.000605863
0.000887623	-0.000861858	0.000307809	7.87789e-05	-0.016896	-0.00201592
0.000172242	0.000393042	0.000313142	3.47542e-05	0.00223145	-0.000612318
-0.000658883	-0.000132541	4.43842e-05	0.000158651	-0.00221841	-0.000625096
-0.0020082	0.00133151	-0.000234124	8.89086e-05	0.0189955	-0.00114258
0.000234593	0.000356154	0.00011995	8.29681e-05	0.00480656	-0.00113692
-8.05738e-05	-0.000231545	0.000208742	-3.20033e-06	0.00454818	8.31136e-05
0.00163712	-0.000576286	-5.05288e-05	-3.15172e-06	-0.0053961	0.000272561
-0.00211882	0.00124148	-0.000552387	9.41855e-05	0.0121362	6.09901e-05
0.000663896	0.00029516	-0.000393702	4.53856e-05	0.00318342	0.00362803
-0.00118146	-0.000175923	0.000395592	7.56258e-06	-0.0214395	-0.00204236
-0.00152267	0.000416626	0.000178907	-7.04463e-05	-0.00817626	-0.000735027
-0.00109552	-0.000105672	9.08634e-05	-9.40902e-05	0.0239192	-0.000778995
0.00237605	-0.000411998	0.000107438	-0.000163518	-0.00769631	0.00282336
-0.000410456	0.000409125	8.257e-05	6.57149e-05	0.00153672	-0.00107591
-3.41902e-05	6.2622e-05	0.000511304	-1.61884e-05	0.00767917	-4.8991e-05
-0.000126075	0.000521852	0.000427635	-0.000114567	-0.0123915	-0.000951545
0.000148087	8.96904e-05	0.000469052	-6.19656e-05	0.000895651	-0.000394381
1.80241e-05	-0.000455441	0.000538304	-8.96412e-05	0.0169603	-0.00141913
0.00179257	-0.000512842	-0.000526381	-8.82013e-05	0.0235696	0.00042454
-2.4406e-06	-0.000223577	-6.83975e-05	0.000126874	0.0291541	-0.000644665
-0.00131945	-0.000201127	7.06713e-05	2.24047e-06	-0.00340795	5.90388e-05
0.000419286	-0.000418097	0.000327641	-7.84723e-05	-0.00432907	-0.000728661
-2.19437e-06	-0.000188006	0.000316116	7.31602e-06	-0.0085989	0.000945308
-0.000136238	0.000288653	0.000237705	-0.000158885	0.00389655	0.000242474
0.000137379	0.000383213	8.05089e-05	-3.46479e-06	-0.0132484	0.000122303
0.00120297	-0.000547828	-0.000363016	-1.83719e-05	0.0138079	0.0014392
-0.000119911	-8.87002e-05	-0.000463231	7.70092e-05	-0.00171089	0.000240544
0.0021126	-0.000567034	-0.000292197	5.3048e-05	0.0226876	0.00101211
0.00184613	0.000130347	1.66843e-05	6.60214e-05	-0.00713972	-0.000528552
-0.000289376	2.25243e-06	-0.000362547	3.85114e-05	-0.00401311	0.000136267
5.49193e-05	0.000326483	0.000114672	-6.24546e-06	0.00147618	-0.000694489
0.000380576	-0.000637723	0.000309511	-7.29224e-05	0.0203965	-0.00019314
0.000607981	-0.000544146	0.000246728	-1.43095e-05	-0.00494268	0.000170661
0.00218946	-0.000295179	0.000312659	-4.33691e-05	-0.0172295	-0.000400225
-0.00149856	8.51942e-06	0.000480008	-9.53689e-05	-0.0016378	-0.000216116
-0.000165957	0.000115636	0.000524421	-0.000196054	-0.00143197	-3.7221e-05
0.00076707	-0.00025621	-0.000150038	-4.9491e-05	-0.0016236	-0.000592127
-0.00193159	0.000918084	0.000296135	0.000102377	0.0124631	0.000849162
0.00019324	-0.000191336	-0.000311649	0.000107592	0.0161191	-0.000238476
-0.000374203	0.000319757	-0.000548453	0.000155689	0.0268107	0.000791542
0.0014741	-0.000715158	-0.000259065	4.47198e-05	0.00153475	0.00191672
0.000853906	-0.000582047	0.000156859	0.000136799	0.0287199	-0.000191172
0.000675102	-0.000234605	8.49593e-05	4.20924e-06	0.00424603	0.000486328
-0.000358025	5.2084e-05	0.000189933	-3.26335e-05	-0.0162382	0.000271712
0.00139164	-0.000729768	-0.000138014	1.49077e-05	0.0089628	-0.000924791
0.000854147	-0.000369419	0.000511414	-2.11806e-05	0.00602639	0.00119729
0.000168269	-1.69583e-05	0.000193492	2.1247e-05	-0.0137154	-0.000144621
0.000896213	-0.000802797	-0.000830326	-0.0001276	-0.00334715	0.00293958
-9.39696e-05	0.000414917	-7.99046e-05	7.29185e-05	-0.015158	-0.000909714
0.00118665	-0.000390369	-2.85593e-05	0.000176048	-0.00560987	0.000471607
0.00197778	-0.00065461	-0.00059708	0.000116011	-0.0152515	0.000794243
0.00189679	-0.000701698	-0.000400713	-2.72075e-05	-0.0143575	0.000543005
0.00102919	-0.000305936	-0.000419534	0.0001035	-0.0208066	0.000450513
0.000111637	-5.9029e-05	0.00011614	7.94693e-05	-0.00340174	0.000555423
-0.00207835	0.000682339	0.000444875	-9.88969e-06	-0.0106963	-0.000661195
-4.69533e-05	0.000322607	0.000241165	-0.000208651	-0.0285545	0.000813215
0.000239776	0.000261153	0.000323278	1.90384e-05	0.0227438	-0.000203149
-0.00202663	0.000604327	0.000189859	-4.15382e-05	0.0152316	-0.000444369
-0.0014718	0.000611905	0.000290881	-7.70191e-05	-0.0132446	-0.0012155
-0.00100458	0.000324296	5.19015e-05	0.000113429	-0.00100028	0.00136498
-0.000204643	0.000255307	0.00057833	-7.82051e-05	-0.00284113	-4.94953e-05
0.000572912	-1.31369e-05	-0.000354185	0.000114287	0.0173852	0.00023184
-0.000944895	0.000180179	-4.5951e-05	3.24561e-05	-0.0109736	-0.00104104
9.04298e-05	-0.000225769	7.90956e-05	1.08773e-05	0.00556	-0.00195656
-0.000896633	0.000615114	-0.000289398	0.000100671	0.00567908	0.000751672
0.00131661	-5.50691e-05	0.000151951	0.000201767	0.00533656	-0.00100196
-0.00100958	2.45979e-05	0.000111282	6.35085e-07	0.00429503	-0.000731519
-0.000273671	-0.000483388	0.00066636	-8.99157e-05	-0.0199138	-0.000963685
-0.000727636	0.000270677	-0.000210268	0.000125731	0.00152303	0.00061372
-0.000985818	0.000364749	-0.000313724	-4.72892e-05	0.00356049	-0.000727735
0.000707655	-0.000241117	-0.000163157	5.14283e-05	0.0101887	0.000935642
-0.00203073	0.000998396	-0.000269925	6.61047e-05	0.0122992	-0.000982974
0.00046938	-4.35422e-05	-4.27635e-05	-0.00014219	-0.0155546	0.000347733
-0.000655051	7.49147e-05	0.000224232	-0.000113759	0.00442114	-0.000412332
-0.00170992	0.000699573	-0.000111163	6.11492e-05	0.00129173	-0.000521863
0.000852639	-0.000177839	-0.000324531	-3.58118e-05	-0.000478133	0.000642654
0.00237726	-0.000667503	-1.86963e-05	0.000128671	-0.00701568	-0.000912542
-0.000889944	0.000330483	-0.000349065	-0.000180035	-0.00479104	0.00122807
0.00161848	-0.000576546	-0.000224279	-1.04529e-05	0.00506189	3.709e-05
-0.000868314	0.000122237	0.000255637	0.000181206	0.00311158	-0.00122456
0.00054329	-0.000561705	8.85933e-05	3.75519e-05	0.00917174	0.000418513
-0.000751486	0.000278667	-0.000132736	0.000152707	0.00917711	0.000575383
0.000591236	-0.000640086	0.00056212	-2.94189e-05	-0.00485009	-0.000471968
0.000719582	-0.000228919	-0.000277819	-0.000118397	-0.014954	0.000197962
0.000564165	-5.13462e-05	-0.000329981	8.57978e-05	-0.00779703	-0.00240505
-0.000844939	0.000511285	0.000651662	-3.07077e-05	0.00593042	-0.00223121
0.000431786	6.07553e-05	0.000226304	-1.70348e-05	0.0107853	-0.000678522
