3.779000 7.547771 0.772541 
9.376000 -6.934703 1.201177 
10.376000 -0.407037 1.066605 
15.568000 7.969884 0.722700 
22.713000 -3.211069 2.482100 
28.576000 0.718596 0.862255 
34.485000 -0.889451 0.239239 
40.976000 -0.457288 -4.460801 
44.814000 -3.226145 -1.589939 
52.176000 -5.502536 -3.718165 
59.913000 -3.758810 6.962838 
64.127000 1.849254 -0.632985 
70.589000 2.306543 -0.373810 
87.968000 3.859313 1.804257 
92.348000 0.728646 -3.847753 
94.842000 4.125646 -2.641592 
