3.779000 0.195981 -0.054825 
9.376000 -0.040201 -0.159492 
10.376000 -0.241207 -0.279112 
15.568000 -0.376886 -0.428636 
22.713000 0.708546 0.398731 
28.576000 0.095478 -0.014952 
34.485000 0.663319 0.398731 
40.976000 0.437188 1.011780 
44.814000 0.311559 -0.279112 
52.176000 -0.427138 -0.463525 
59.913000 -0.994979 0.064794 
64.127000 -0.663319 0.523334 
70.589000 -0.150754 -0.164476 
87.968000 0.130654 -1.041684 
92.348000 21.979995 9.096048 
94.842000 0.708546 0.543271 
